seriesID,seriesCode,seriesName,seriesParent,seriesUnits,entityID,entityIso,entityName,dataValue,dataYear,dataNote,dataSource,seriesDescription,_source_file,dataValue 1,dataValue 2,dataValue 3,dataValue 4,dataValue 5,dataValue 6,dataValue 7,dataValue 8,dataValue 9,dataValue 10,dataValue 11,dataValue 12,dataValue 13,dataValue 14
6,i1111c,Fixed-telephone subscriptions that are residential ,,%,34,BGD,Bangladesh,1.4646566815316,2013,,,Refers to the percentage obtained by dividing the number of active fixed-telephone subscriptions serving households,fixed-telephone-subscriptions-that-are-residential_1773179743765.csv,,,,,,,,,,,,,,
6,i1111c,Fixed-telephone subscriptions that are residential ,,%,34,BGD,Bangladesh,1.18394074356763,2014,,,Refers to the percentage obtained by dividing the number of active fixed-telephone subscriptions serving households,fixed-telephone-subscriptions-that-are-residential_1773179743765.csv,,,,,,,,,,,,,,
6,i1111c,Fixed-telephone subscriptions that are residential ,,%,34,BGD,Bangladesh,1.03792310417505,2015,,,Refers to the percentage obtained by dividing the number of active fixed-telephone subscriptions serving households,fixed-telephone-subscriptions-that-are-residential_1773179743765.csv,,,,,,,,,,,,,,
6,i1111c,Fixed-telephone subscriptions that are residential ,,%,34,BGD,Bangladesh,0.909512923634002,2016,,,Refers to the percentage obtained by dividing the number of active fixed-telephone subscriptions serving households,fixed-telephone-subscriptions-that-are-residential_1773179743765.csv,,,,,,,,,,,,,,
6,i1111c,Fixed-telephone subscriptions that are residential ,,%,34,BGD,Bangladesh,0.830430624577893,2017,,,Refers to the percentage obtained by dividing the number of active fixed-telephone subscriptions serving households,fixed-telephone-subscriptions-that-are-residential_1773179743765.csv,,,,,,,,,,,,,,
6,i1111c,Fixed-telephone subscriptions that are residential ,,%,34,BGD,Bangladesh,1.68353270888959,2018,,,Refers to the percentage obtained by dividing the number of active fixed-telephone subscriptions serving households,fixed-telephone-subscriptions-that-are-residential_1773179743765.csv,,,,,,,,,,,,,,
6,i1111c,Fixed-telephone subscriptions that are residential ,,%,34,BGD,Bangladesh,1.66629477630524,2019,,,Refers to the percentage obtained by dividing the number of active fixed-telephone subscriptions serving households,fixed-telephone-subscriptions-that-are-residential_1773179743765.csv,,,,,,,,,,,,,,
6,i1111c,Fixed-telephone subscriptions that are residential ,,%,34,BGD,Bangladesh,1.58184761346638,2020,,,Refers to the percentage obtained by dividing the number of active fixed-telephone subscriptions serving households,fixed-telephone-subscriptions-that-are-residential_1773179743765.csv,,,,,,,,,,,,,,
6,i1111c,Fixed-telephone subscriptions that are residential ,,%,34,BGD,Bangladesh,0.328431831830451,2021,,,Refers to the percentage obtained by dividing the number of active fixed-telephone subscriptions serving households,fixed-telephone-subscriptions-that-are-residential_1773179743765.csv,,,,,,,,,,,,,,
27,i116,Fixed-telephone subscriptions that are residential ,,%,34,BGD,Bangladesh,33.29,2009,,Bangladesh Telecommunication Regulatory Commission,Refers to the percentage obtained by dividing the number of active fixed-telephone subscriptions serving households,fixed-telephone-subscriptions-that-are-residential_1773179743765.csv,,,,,,,,,,,,,,
27,i116,Fixed-telephone subscriptions that are residential ,,%,34,BGD,Bangladesh,33.6,2010,,Bangladesh Telecommunication Regulatory Commission,Refers to the percentage obtained by dividing the number of active fixed-telephone subscriptions serving households,fixed-telephone-subscriptions-that-are-residential_1773179743765.csv,,,,,,,,,,,,,,
27,i116,Fixed-telephone subscriptions that are residential ,,%,34,BGD,Bangladesh,33.74,2011,,Bangladesh Telecommunication Regulatory Commission,Refers to the percentage obtained by dividing the number of active fixed-telephone subscriptions serving households,fixed-telephone-subscriptions-that-are-residential_1773179743765.csv,,,,,,,,,,,,,,
27,i116,Fixed-telephone subscriptions that are residential ,,%,34,BGD,Bangladesh,34.1,2012,,Bangladesh Telecommunication Regulatory Commission,Refers to the percentage obtained by dividing the number of active fixed-telephone subscriptions serving households,fixed-telephone-subscriptions-that-are-residential_1773179743765.csv,,,,,,,,,,,,,,
27,i116,Fixed-telephone subscriptions that are residential ,,%,34,BGD,Bangladesh,44.0,2013,,Bangladesh Telecommunication Regulatory Commission,Refers to the percentage obtained by dividing the number of active fixed-telephone subscriptions serving households,fixed-telephone-subscriptions-that-are-residential_1773179743765.csv,,,,,,,,,,,,,,
27,i116,Fixed-telephone subscriptions that are residential ,,%,34,BGD,Bangladesh,40.0,2014,,Bangladesh Telecommunication Regulatory Commission,Refers to the percentage obtained by dividing the number of active fixed-telephone subscriptions serving households,fixed-telephone-subscriptions-that-are-residential_1773179743765.csv,,,,,,,,,,,,,,
27,i116,Fixed-telephone subscriptions that are residential ,,%,34,BGD,Bangladesh,40.0,2015,,Bangladesh Telecommunication Regulatory Commission,Refers to the percentage obtained by dividing the number of active fixed-telephone subscriptions serving households,fixed-telephone-subscriptions-that-are-residential_1773179743765.csv,,,,,,,,,,,,,,
27,i116,Fixed-telephone subscriptions that are residential ,,%,34,BGD,Bangladesh,40.0,2016,"June,2017",Bangladesh Telecommunication Regulatory Commission,Refers to the percentage obtained by dividing the number of active fixed-telephone subscriptions serving households,fixed-telephone-subscriptions-that-are-residential_1773179743765.csv,,,,,,,,,,,,,,
27,i116,Fixed-telephone subscriptions that are residential ,,%,34,BGD,Bangladesh,40.0,2017,"June,2018",Bangladesh Telecommunication Regulatory Commission,Refers to the percentage obtained by dividing the number of active fixed-telephone subscriptions serving households,fixed-telephone-subscriptions-that-are-residential_1773179743765.csv,,,,,,,,,,,,,,
27,i116,Fixed-telephone subscriptions that are residential ,,%,34,BGD,Bangladesh,40.0,2018,"June,2019",Bangladesh Telecommunication Regulatory Commission,Refers to the percentage obtained by dividing the number of active fixed-telephone subscriptions serving households,fixed-telephone-subscriptions-that-are-residential_1773179743765.csv,,,,,,,,,,,,,,
27,i116,Fixed-telephone subscriptions that are residential ,,%,34,BGD,Bangladesh,40.0,2019,"December, 2019",Bangladesh Telecommunication Regulatory Commission,Refers to the percentage obtained by dividing the number of active fixed-telephone subscriptions serving households,fixed-telephone-subscriptions-that-are-residential_1773179743765.csv,,,,,,,,,,,,,,
27,i116,Fixed-telephone subscriptions that are residential ,,%,34,BGD,Bangladesh,40.0,2020,"June, 2021",Bangladesh Telecommunication Regulatory Commission,Refers to the percentage obtained by dividing the number of active fixed-telephone subscriptions serving households,fixed-telephone-subscriptions-that-are-residential_1773179743765.csv,,,,,,,,,,,,,,
27,i116,Fixed-telephone subscriptions that are residential ,,%,34,BGD,Bangladesh,40.0,2021,"June, 2022",Bangladesh Telecommunication Regulatory Commission,Refers to the percentage obtained by dividing the number of active fixed-telephone subscriptions serving households,fixed-telephone-subscriptions-that-are-residential_1773179743765.csv,,,,,,,,,,,,,,
27,i116,Fixed-telephone subscriptions that are residential ,,%,34,BGD,Bangladesh,40.0,2022,"June, 2023",Bangladesh Telecommunication Regulatory Commission,Refers to the percentage obtained by dividing the number of active fixed-telephone subscriptions serving households,fixed-telephone-subscriptions-that-are-residential_1773179743765.csv,,,,,,,,,,,,,,
27,i116,Fixed-telephone subscriptions that are residential ,,%,34,BGD,Bangladesh,40.0,2023,"June, 2024",Bangladesh Telecommunication Regulatory Commission,Refers to the percentage obtained by dividing the number of active fixed-telephone subscriptions serving households,fixed-telephone-subscriptions-that-are-residential_1773179743765.csv,,,,,,,,,,,,,,
27,i116,Fixed-telephone subscriptions that are residential ,,%,34,BGD,Bangladesh,38.0,2024,"December, 2024",Bangladesh Telecommunication Regulatory Commission,Refers to the percentage obtained by dividing the number of active fixed-telephone subscriptions serving households,fixed-telephone-subscriptions-that-are-residential_1773179743765.csv,,,,,,,,,,,,,,
19257,i4213tfbb,Fixed-broadband subscriptions,,per 100 people,34,BGD,Bangladesh,43710.0,2007,,BTRC estimate.,"Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s divided by population and multiplied by 100",fixed-broadband-subscriptions_1773179782231.csv,,,,,,,,,,,,,,
19257,i4213tfbb,Fixed-broadband subscriptions,,per 100 people,34,BGD,Bangladesh,50000.0,2008,,ITU estimate. ,"Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s divided by population and multiplied by 100",fixed-broadband-subscriptions_1773179782231.csv,,,,,,,,,,,,,,
19257,i4213tfbb,Fixed-broadband subscriptions,,per 100 people,34,BGD,Bangladesh,316699.0,2009,,Bangladesh Telecommunication Regulatory Commission,"Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s divided by population and multiplied by 100",fixed-broadband-subscriptions_1773179782231.csv,,,,,,,,,,,,,,
19257,i4213tfbb,Fixed-broadband subscriptions,,per 100 people,34,BGD,Bangladesh,414569.0,2010,,Bangladesh Telecommunication Regulatory Commission,"Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s divided by population and multiplied by 100",fixed-broadband-subscriptions_1773179782231.csv,,,,,,,,,,,,,,
19257,i4213tfbb,Fixed-broadband subscriptions,,per 100 people,34,BGD,Bangladesh,468500.0,2011,,Bangladesh Telecommunication Regulatory Commission,"Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s divided by population and multiplied by 100",fixed-broadband-subscriptions_1773179782231.csv,,,,,,,,,,,,,,
19257,i4213tfbb,Fixed-broadband subscriptions,,per 100 people,34,BGD,Bangladesh,600461.0,2012,,Bangladesh Telecommunication Regulatory Commission,"Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s divided by population and multiplied by 100",fixed-broadband-subscriptions_1773179782231.csv,,,,,,,,,,,,,,
19257,i4213tfbb,Fixed-broadband subscriptions,,per 100 people,34,BGD,Bangladesh,1525325.0,2013,,Bangladesh Telecommunication Regulatory Commission,"Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s divided by population and multiplied by 100",fixed-broadband-subscriptions_1773179782231.csv,,,,,,,,,,,,,,
19257,i4213tfbb,Fixed-broadband subscriptions,,per 100 people,34,BGD,Bangladesh,3093171.0,2014,,Bangladesh Telecommunication Regulatory Commission,"Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s divided by population and multiplied by 100",fixed-broadband-subscriptions_1773179782231.csv,,,,,,,,,,,,,,
19257,i4213tfbb,Fixed-broadband subscriptions,,per 100 people,34,BGD,Bangladesh,4892940.0,2015,,Bangladesh Telecommunication Regulatory Commission,"Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s divided by population and multiplied by 100",fixed-broadband-subscriptions_1773179782231.csv,,,,,,,,,,,,,,
19257,i4213tfbb,Fixed-broadband subscriptions,,per 100 people,34,BGD,Bangladesh,6592396.0,2016,"June,2017",Bangladesh Telecommunication Regulatory Commission,"Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s divided by population and multiplied by 100",fixed-broadband-subscriptions_1773179782231.csv,,,,,,,,,,,,,,
19257,i4213tfbb,Fixed-broadband subscriptions,,per 100 people,34,BGD,Bangladesh,7300500.0,2017,"June,2018",Bangladesh Telecommunication Regulatory Commission,"Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s divided by population and multiplied by 100",fixed-broadband-subscriptions_1773179782231.csv,,,,,,,,,,,,,,
19257,i4213tfbb,Fixed-broadband subscriptions,,per 100 people,34,BGD,Bangladesh,8052889.0,2018,"June,2019",Bangladesh Telecommunication Regulatory Commission,"Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s divided by population and multiplied by 100",fixed-broadband-subscriptions_1773179782231.csv,,,,,,,,,,,,,,
19257,i4213tfbb,Fixed-broadband subscriptions,,per 100 people,34,BGD,Bangladesh,8085500.0,2019,"December, 2019",Bangladesh Telecommunication Regulatory Commission,"Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s divided by population and multiplied by 100",fixed-broadband-subscriptions_1773179782231.csv,,,,,,,,,,,,,,
19257,i4213tfbb,Fixed-broadband subscriptions,,per 100 people,34,BGD,Bangladesh,10052819.0,2020,"June, 2021",Bangladesh Telecommunication Regulatory Commission,"Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s divided by population and multiplied by 100",fixed-broadband-subscriptions_1773179782231.csv,,,,,,,,,,,,,,
19257,i4213tfbb,Fixed-broadband subscriptions,,per 100 people,34,BGD,Bangladesh,11136681.0,2021,"June, 2022",Bangladesh Telecommunication Regulatory Commission,"Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s divided by population and multiplied by 100",fixed-broadband-subscriptions_1773179782231.csv,,,,,,,,,,,,,,
19257,i4213tfbb,Fixed-broadband subscriptions,,per 100 people,34,BGD,Bangladesh,12145244.0,2022,Jun-23,Bangladesh Telecommunication Regulatory Commission,"Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s divided by population and multiplied by 100",fixed-broadband-subscriptions_1773179782231.csv,,,,,,,,,,,,,,
19257,i4213tfbb,Fixed-broadband subscriptions,,per 100 people,34,BGD,Bangladesh,13532961.0,2023,Jun-24,Bangladesh Telecommunication Regulatory Commission,"Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s divided by population and multiplied by 100",fixed-broadband-subscriptions_1773179782231.csv,,,,,,,,,,,,,,
19257,i4213tfbb,Fixed-broadband subscriptions,,per 100 people,34,BGD,Bangladesh,14040000.0,2024,Dec-24,Bangladesh Telecommunication Regulatory Commission,"Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s divided by population and multiplied by 100",fixed-broadband-subscriptions_1773179782231.csv,,,,,,,,,,,,,,
19303,i992b,Fixed-broadband subscriptions,,per 100 people,34,BGD,Bangladesh,0.0295359235417042,2007,,,"Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s divided by population and multiplied by 100",fixed-broadband-subscriptions_1773179782231.csv,,,,,,,,,,,,,,
19303,i992b,Fixed-broadband subscriptions,,per 100 people,34,BGD,Bangladesh,0.0334505744748139,2008,,,"Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s divided by population and multiplied by 100",fixed-broadband-subscriptions_1773179782231.csv,,,,,,,,,,,,,,
19303,i992b,Fixed-broadband subscriptions,,per 100 people,34,BGD,Bangladesh,0.209909991345477,2009,,,"Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s divided by population and multiplied by 100",fixed-broadband-subscriptions_1773179782231.csv,,,,,,,,,,,,,,
19303,i992b,Fixed-broadband subscriptions,,per 100 people,34,BGD,Bangladesh,0.272380817434958,2010,,,"Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s divided by population and multiplied by 100",fixed-broadband-subscriptions_1773179782231.csv,,,,,,,,,,,,,,
19303,i992b,Fixed-broadband subscriptions,,per 100 people,34,BGD,Bangladesh,0.30503074280175,2011,,,"Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s divided by population and multiplied by 100",fixed-broadband-subscriptions_1773179782231.csv,,,,,,,,,,,,,,
19303,i992b,Fixed-broadband subscriptions,,per 100 people,34,BGD,Bangladesh,0.387219068103915,2012,,,"Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s divided by population and multiplied by 100",fixed-broadband-subscriptions_1773179782231.csv,,,,,,,,,,,,,,
19303,i992b,Fixed-broadband subscriptions,,per 100 people,34,BGD,Bangladesh,0.974448436120221,2013,,,"Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s divided by population and multiplied by 100",fixed-broadband-subscriptions_1773179782231.csv,,,,,,,,,,,,,,
19303,i992b,Fixed-broadband subscriptions,,per 100 people,34,BGD,Bangladesh,1.95813780918421,2014,,,"Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s divided by population and multiplied by 100",fixed-broadband-subscriptions_1773179782231.csv,,,,,,,,,,,,,,
19303,i992b,Fixed-broadband subscriptions,,per 100 people,34,BGD,Bangladesh,3.06992245398744,2015,,,"Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s divided by population and multiplied by 100",fixed-broadband-subscriptions_1773179782231.csv,,,,,,,,,,,,,,
19303,i992b,Fixed-broadband subscriptions,,per 100 people,34,BGD,Bangladesh,4.09944456111627,2016,,,"Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s divided by population and multiplied by 100",fixed-broadband-subscriptions_1773179782231.csv,,,,,,,,,,,,,,
19303,i992b,Fixed-broadband subscriptions,,per 100 people,34,BGD,Bangladesh,4.5013092271068,2017,,,"Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s divided by population and multiplied by 100",fixed-broadband-subscriptions_1773179782231.csv,,,,,,,,,,,,,,
19303,i992b,Fixed-broadband subscriptions,,per 100 people,34,BGD,Bangladesh,4.92461851093909,2018,,,"Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s divided by population and multiplied by 100",fixed-broadband-subscriptions_1773179782231.csv,,,,,,,,,,,,,,
19303,i992b,Fixed-broadband subscriptions,,per 100 people,34,BGD,Bangladesh,4.90288655437254,2019,,,"Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s divided by population and multiplied by 100",fixed-broadband-subscriptions_1773179782231.csv,,,,,,,,,,,,,,
19303,i992b,Fixed-broadband subscriptions,,per 100 people,34,BGD,Bangladesh,6.04506220711318,2020,,,"Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s divided by population and multiplied by 100",fixed-broadband-subscriptions_1773179782231.csv,,,,,,,,,,,,,,
19303,i992b,Fixed-broadband subscriptions,,per 100 people,34,BGD,Bangladesh,6.64246518111116,2021,,,"Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s divided by population and multiplied by 100",fixed-broadband-subscriptions_1773179782231.csv,,,,,,,,,,,,,,
19303,i992b,Fixed-broadband subscriptions,,per 100 people,34,BGD,Bangladesh,7.17020479104462,2022,,,"Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s divided by population and multiplied by 100",fixed-broadband-subscriptions_1773179782231.csv,,,,,,,,,,,,,,
19303,i992b,Fixed-broadband subscriptions,,per 100 people,34,BGD,Bangladesh,7.89245848428319,2023,,,"Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s divided by population and multiplied by 100",fixed-broadband-subscriptions_1773179782231.csv,,,,,,,,,,,,,,
19303,i992b,Fixed-broadband subscriptions,,per 100 people,34,BGD,Bangladesh,8.08931134401926,2024,,,"Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s divided by population and multiplied by 100",fixed-broadband-subscriptions_1773179782231.csv,,,,,,,,,,,,,,
34239,i146mwdl,Average Download Throughput for Mobile Broadband,,bits,34,BGD,Bangladesh,2504704.46,2020,"June, 2021",Bangladesh Telecommunication Regulatory Commission,The volume of data (in bits) uploaded and downloaded in one second. Calculated as the total transferred data volume (in bits) divided by the total timeframe,average-download-throughput-for-mobile-broadband_1773180192101.csv,,,,,,,,,,,,,,
34239,i146mwdl,Average Download Throughput for Mobile Broadband,,bits,34,BGD,Bangladesh,3261142.68,2021,"June, 2022",Bangladesh Telecommunication Regulatory Commission,The volume of data (in bits) uploaded and downloaded in one second. Calculated as the total transferred data volume (in bits) divided by the total timeframe,average-download-throughput-for-mobile-broadband_1773180192101.csv,,,,,,,,,,,,,,
34239,i146mwdl,Average Download Throughput for Mobile Broadband,,bits,34,BGD,Bangladesh,3261142.68,2022,"June, 2023",Bangladesh Telecommunication Regulatory Commission,The volume of data (in bits) uploaded and downloaded in one second. Calculated as the total transferred data volume (in bits) divided by the total timeframe,average-download-throughput-for-mobile-broadband_1773180192101.csv,,,,,,,,,,,,,,
34239,i146mwdl,Average Download Throughput for Mobile Broadband,,bits,34,BGD,Bangladesh,9347540.0,2023,"June, 2024",Bangladesh Telecommunication Regulatory Commission,The volume of data (in bits) uploaded and downloaded in one second. Calculated as the total transferred data volume (in bits) divided by the total timeframe,average-download-throughput-for-mobile-broadband_1773180192101.csv,,,,,,,,,,,,,,
34239,i146mwdl,Average Download Throughput for Mobile Broadband,,bits,34,BGD,Bangladesh,10433266.0,2024,"December, 2024",Bangladesh Telecommunication Regulatory Commission,The volume of data (in bits) uploaded and downloaded in one second. Calculated as the total transferred data volume (in bits) divided by the total timeframe,average-download-throughput-for-mobile-broadband_1773180192101.csv,,,,,,,,,,,,,,
13068,i136mwi,Mobile-broadband Internet traffic (within the country),,exabytes,34,BGD,Bangladesh,0.06,2014,,Bangladesh Telecommunication Regulatory Commission,"Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds",mobile-broadband-internet-traffic-within-the-country_1773180123014.csv,,,,,,,,,,,,,,
13068,i136mwi,Mobile-broadband Internet traffic (within the country),,exabytes,34,BGD,Bangladesh,0.13,2015,,Bangladesh Telecommunication Regulatory Commission,"Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds",mobile-broadband-internet-traffic-within-the-country_1773180123014.csv,,,,,,,,,,,,,,
13068,i136mwi,Mobile-broadband Internet traffic (within the country),,exabytes,34,BGD,Bangladesh,0.32,2016,,Bangladesh Telecommunication Regulatory Commission,"Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds",mobile-broadband-internet-traffic-within-the-country_1773180123014.csv,,,,,,,,,,,,,,
13068,i136mwi,Mobile-broadband Internet traffic (within the country),,exabytes,34,BGD,Bangladesh,0.41,2017,Data given as exabyte/year,Bangladesh Telecommunication Regulatory Commission,"Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds",mobile-broadband-internet-traffic-within-the-country_1773180123014.csv,,,,,,,,,,,,,,
13068,i136mwi,Mobile-broadband Internet traffic (within the country),,exabytes,34,BGD,Bangladesh,1.15,2018,"June, 2019",Bangladesh Telecommunication Regulatory Commission,"Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds",mobile-broadband-internet-traffic-within-the-country_1773180123014.csv,,,,,,,,,,,,,,
13068,i136mwi,Mobile-broadband Internet traffic (within the country),,exabytes,34,BGD,Bangladesh,1.5,2019,"December, 2019",Bangladesh Telecommunication Regulatory Commission,"Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds",mobile-broadband-internet-traffic-within-the-country_1773180123014.csv,,,,,,,,,,,,,,
13068,i136mwi,Mobile-broadband Internet traffic (within the country),,exabytes,34,BGD,Bangladesh,3.57,2020,"June, 2021",Bangladesh Telecommunication Regulatory Commission,"Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds",mobile-broadband-internet-traffic-within-the-country_1773180123014.csv,,,,,,,,,,,,,,
13068,i136mwi,Mobile-broadband Internet traffic (within the country),,exabytes,34,BGD,Bangladesh,5.83,2021,"June, 2022",Bangladesh Telecommunication Regulatory Commission,"Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds",mobile-broadband-internet-traffic-within-the-country_1773180123014.csv,,,,,,,,,,,,,,
13068,i136mwi,Mobile-broadband Internet traffic (within the country),,exabytes,34,BGD,Bangladesh,7.53,2022,"June, 2023",Bangladesh Telecommunication Regulatory Commission,"Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds",mobile-broadband-internet-traffic-within-the-country_1773180123014.csv,,,,,,,,,,,,,,
13068,i136mwi,Mobile-broadband Internet traffic (within the country),,exabytes,34,BGD,Bangladesh,9.46,2023,"June, 2024",Bangladesh Telecommunication Regulatory Commission,"Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds",mobile-broadband-internet-traffic-within-the-country_1773180123014.csv,,,,,,,,,,,,,,
13068,i136mwi,Mobile-broadband Internet traffic (within the country),,exabytes,34,BGD,Bangladesh,14.5,2024,"December, 2024",Bangladesh Telecommunication Regulatory Commission,"Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds",mobile-broadband-internet-traffic-within-the-country_1773180123014.csv,,,,,,,,,,,,,,
34056,i136mwi_subs,Mobile-broadband Internet traffic (within the country),,exabytes,34,BGD,Bangladesh,2.82848905084817,2014,,,"Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds",mobile-broadband-internet-traffic-within-the-country_1773180123014.csv,,,,,,,,,,,,,,
34056,i136mwi_subs,Mobile-broadband Internet traffic (within the country),,exabytes,34,BGD,Bangladesh,5.16097518293474,2015,,,"Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds",mobile-broadband-internet-traffic-within-the-country_1773180123014.csv,,,,,,,,,,,,,,
34056,i136mwi_subs,Mobile-broadband Internet traffic (within the country),,exabytes,34,BGD,Bangladesh,7.25444376620433,2016,,,"Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds",mobile-broadband-internet-traffic-within-the-country_1773180123014.csv,,,,,,,,,,,,,,
34056,i136mwi_subs,Mobile-broadband Internet traffic (within the country),,exabytes,34,BGD,Bangladesh,8.10579333504899,2017,,,"Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds",mobile-broadband-internet-traffic-within-the-country_1773180123014.csv,,,,,,,,,,,,,,
34056,i136mwi_subs,Mobile-broadband Internet traffic (within the country),,exabytes,34,BGD,Bangladesh,17.2652052936501,2018,,,"Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds",mobile-broadband-internet-traffic-within-the-country_1773180123014.csv,,,,,,,,,,,,,,
